type,year,statement,mirror,difficulty,discipline_id
discursive,2023,"Discuta a importância do equilíbrio fiscal e sua relação com a sustentabilidade das contas públicas. Aborde, ainda, os principais instrumentos de política fiscal para o alcance deste equilíbrio e os desafios enfrentados pelos gestores públicos para o seu cumprimento.","O equilíbrio fiscal ocorre quando as receitas do governo se igualam às despesas, garantindo a estabilidade das contas públicas. A sustentabilidade das contas públicas está diretamente relacionada ao equilíbrio fiscal, uma vez que a manutenção desse equilíbrio evita o endividamento excessivo do governo e a possibilidade de crises fiscais. Dentre os instrumentos de política fiscal para alcançar o equilíbrio estão a elevação de impostos, redução de gastos e investimentos, criação de superávits primários e o controle da inflação. Os gestores públicos enfrentam desafios como a pressão por aumento de gastos, a necessidade de manter a qualidade dos serviços públicos, a resistência da população a aumentos de impostos e o controle da inflação.",7,17
discursive,2023,Discuta a importância do equilíbrio fiscal no contexto de uma economia nacional e os principais instrumentos disponíveis para a gestão das finanças públicas. Apresente os impactos de um desequilíbrio fiscal prolongado sobre a economia e a sociedade.,"O equilíbrio fiscal é fundamental para a estabilidade econômica e social de um país. Ele ocorre quando as receitas públicas são suficientes para cobrir as despesas do governo. Os principais instrumentos de gestão das finanças públicas são a política fiscal, que inclui tributação e gastos públicos, e a política monetária, que envolve controle da oferta de moeda e taxa de juros. Um desequilíbrio fiscal prolongado pode levar a um aumento da dívida pública, inflação, redução do crescimento econômico e, consequentemente, agravamento das condições sociais, com aumento do desemprego e da pobreza.",7,17
discursive,2023,Discuta a importância das políticas fiscais e monetárias para o equilíbrio macroeconômico e o crescimento econômico sustentável. Aponte os principais instrumentos utilizados nessas políticas e como eles atuam na economia brasileira.,"As políticas fiscais e monetárias são fundamentais para o equilíbrio macroeconômico e o crescimento econômico sustentável. A política fiscal envolve a gestão das receitas e despesas do governo, tendo como principais instrumentos os impostos, gastos públicos e o endividamento público. A política monetária, por sua vez, é responsável pelo controle da oferta de moeda e taxa de juros, sendo gerida pelo Banco Central, que utiliza instrumentos como a taxa básica de juros (Selic), operações de mercado aberto e depósitos compulsórios. Ambas as políticas atuam de forma complementar na economia. A política fiscal pode ser expansionista ou contracionista, a depender do nível de gastos e impostos, influenciando o Produto Interno Bruto (PIB), o emprego e a inflação. A política monetária atua no controle da inflação e na estabilidade do sistema financeiro, sendo que uma taxa de juros elevada pode conter a inflação, mas ao mesmo tempo reduzir o investimento e o consumo. No caso da economia brasileira, um exemplo da aplicação dessas políticas ocorreu durante o Plano Real, onde foram adotadas medidas fiscais e monetárias para controlar a inflação e estabilizar a economia. Atualmente, a política monetária tem como foco o controle da inflação, e a política fiscal busca equilibrar as contas públicas e promover o crescimento econômico sustentável.",7,17
discursive,2023,Analise o papel das políticas fiscais e monetárias na condução da estabilização econômica e no controle da inflação. Apresente os principais instrumentos utilizados em cada política e explique como eles podem afetar os principais agregados econômicos.,"As políticas fiscais e monetárias são fundamentais para a estabilização econômica e o controle da inflação. A política fiscal envolve a gestão dos gastos públicos e da tributação, que influenciam a demanda agregada e o produto. Já a política monetária atua sobre a oferta de moeda e as taxas de juros, afetando a demanda por investimentos e a inflação. Instrumentos como a taxa básica de juros (Selic), o depósito compulsório e a emissão de títulos públicos são usados para controlar a oferta de moeda e a inflação, enquanto os impostos e os gastos governamentais são utilizados para estimular ou desacelerar a demanda agregada e o crescimento econômico. A coordenação adequada dessas políticas é essencial para promover a estabilidade econômica e controlar a inflação.",8,17
discursive,2023,"Discuta a importância da Lei de Responsabilidade Fiscal (LRF) no Brasil e seu impacto na gestão das finanças públicas. Além disso, comente sobre os limites e mecanismos de controle estabelecidos pela LRF e os desafios enfrentados pelos gestores públicos no cumprimento desta lei.","A Lei de Responsabilidade Fiscal (LRF) é uma legislação brasileira, instituída em 2000, que estabelece normas e limites para a gestão das finanças públicas. A LRF tem como objetivo garantir a sustentabilidade fiscal, promovendo o equilíbrio das contas públicas e a transparência na administração dos recursos. Entre os principais mecanismos e limites estabelecidos pela LRF estão: limite de gastos com pessoal, limite de endividamento e a obrigatoriedade de metas fiscais. Os gestores públicos enfrentam desafios no cumprimento da LRF, como a necessidade de equilibrar as demandas por investimentos e serviços públicos com os limites impostos pela lei, além de enfrentar as pressões políticas e sociais. A LRF é um instrumento importante para a gestão responsável das finanças públicas e contribui para a estabilidade econômica do país.",8,17
discursive,2023,"Explique o conceito de arquitetura de microserviços em comparação à arquitetura monolítica. Além disso, discuta as vantagens e desvantagens de se utilizar microserviços em projetos de desenvolvimento de software.","A arquitetura monolítica é um modelo tradicional de desenvolvimento de software, no qual todos os componentes de uma aplicação são unidos em um único programa, com uma base de código comum e interdependente. Em contraste, a arquitetura de microserviços consiste em dividir a aplicação em serviços menores e independentes, que podem ser desenvolvidos, implantados e escalados separadamente. Cada microserviço é responsável por uma funcionalidade específica e se comunica com os outros através de APIs, geralmente utilizando protocolos leves, como HTTP/REST ou gRPC. As vantagens dos microserviços incluem a maior agilidade no desenvolvimento, pois cada equipe pode trabalhar em seu próprio serviço sem afetar os outros; a escalabilidade, já que cada serviço pode ser escalado individualmente conforme a demanda; a resiliência, pois a falha em um serviço não implica na falha de toda a aplicação; e a facilidade para adoção de novas tecnologias e linguagens de programação. Entretanto, a arquitetura de microserviços também apresenta desvantagens, como a complexidade adicional na gestão e monitoramento de vários serviços, a necessidade de garantir a segurança e consistência na comunicação entre os serviços e o aumento da latência devido à comunicação entre serviços distribuídos. A escolha entre arquitetura monolítica e microserviços deve levar em consideração o tamanho, a complexidade e as necessidades específicas do projeto.",8,18
discursive,2023,"Descreva o funcionamento e a importância do protocolo de transferência de hipertexto (HTTP) e sua evolução para HTTP/2. Além disso, explique os benefícios de se utilizar o protocolo HTTPS em aplicações web.","O protocolo de transferência de hipertexto (HTTP) é a base da comunicação de dados na World Wide Web e funciona como um protocolo de aplicação do modelo OSI. Ele estabelece a comunicação entre cliente e servidor, permitindo a troca de informações e recursos, como páginas HTML, imagens e arquivos. O HTTP/1.1, lançado em 1997, trouxe melhorias como conexões persistentes e métodos adicionais, porém, não era otimizado para lidar com a complexidade e o tamanho das aplicações web modernas. Para melhorar a performance, o HTTP/2 foi desenvolvido e se tornou padrão em 2015. Ele introduziu multiplexação, permitindo múltiplas requisições e respostas em uma única conexão TCP, compressão de cabeçalhos para reduzir a sobrecarga e a opção de 'server push' para enviar recursos ao cliente antes mesmo de serem solicitados. O protocolo HTTPS é a versão segura do HTTP, que utiliza criptografia SSL/TLS para proteger a comunicação entre cliente e servidor. Os benefícios do uso do protocolo HTTPS incluem a garantia de confidencialidade dos dados, pois impede que terceiros interceptem e leiam as informações; a integridade dos dados, evitando que sejam corrompidos ou modificados durante a transmissão; e a autenticação do servidor, garantindo aos usuários que estão se comunicando com o site legítimo e não com um impostor. Além disso, o uso de HTTPS pode melhorar o posicionamento em mecanismos de busca, como o Google, e aumentar a confiança dos usuários.",6,18
discursive,2023,"Explique o que são banco de dados NoSQL e suas diferenças em relação aos bancos de dados relacionais. Além disso, apresente os principais tipos de banco de dados NoSQL e suas aplicações.","Os bancos de dados NoSQL (Not only SQL) são sistemas de gerenciamento de banco de dados que utilizam mecanismos diferentes dos tradicionais bancos de dados relacionais. Eles foram criados para lidar com as necessidades de escalabilidade, desempenho e flexibilidade que os bancos de dados relacionais não conseguem atender adequadamente. Os bancos de dados relacionais, como MySQL e PostgreSQL, organizam os dados em tabelas com esquemas bem definidos e utilizam a linguagem SQL para manipulação e consulta dos dados. Já os bancos de dados NoSQL são projetados para armazenar dados em formatos diferentes, como documentos, grafos ou pares chave-valor, e não exigem um esquema fixo. Eles também são capazes de distribuir os dados entre vários servidores, melhorando a escalabilidade e a tolerância a falhas. Os principais tipos de bancos de dados NoSQL são: 1) Bancos de dados orientados a documentos, como MongoDB e Couchbase, que armazenam dados em documentos, geralmente no formato JSON, e são adequados para aplicações com dados semiestruturados e de rápida evolução; 2) Bancos de dados de pares chave-valor, como Redis e Riak, que armazenam dados em pares de chave e valor, sendo úteis para armazenamento em cache, configuração e gerenciamento de sessões; 3) Bancos de dados de colunas largas, como Cassandra e HBase, que armazenam dados em colunas em vez de linhas, sendo ideais para aplicações com grandes volumes de dados e consultas de análise; 4) Bancos de dados de grafos, como Neo4j e ArangoDB, que armazenam dados em nós e arestas, sendo eficientes para aplicações que envolvem relacionamentos complexos e consultas de caminhos. A escolha do tipo de banco de dados NoSQL deve levar em consideração os requisitos específicos da aplicação, como volume de dados, tipo de consulta e necessidade de escalabilidade.",8,18
discursive,2023,"Discuta a importância da criptografia assimétrica no contexto da segurança da informação. Explique o funcionamento básico do algoritmo RSA, incluindo geração de chaves e processo de criptografia e descriptografia.","A criptografia assimétrica é um método de segurança da informação que utiliza um par de chaves, uma pública e outra privada, para criptografar e descriptografar mensagens. A chave pública é compartilhada livremente, enquanto a privada é mantida em segredo pelo destinatário. Esse tipo de criptografia é fundamental para garantir a confidencialidade, integridade e autenticidade das comunicações em ambientes digitais. Um dos algoritmos mais conhecidos de criptografia assimétrica é o RSA. No RSA, a geração de chaves começa com a escolha de dois números primos grandes, p e q. Em seguida, calcula-se o produto desses números (n = p * q) e a função totiente de Euler (φ(n) = (p-1)*(q-1)). Depois, escolhe-se um número e (1 < e < φ(n)), que deve ser coprimo com φ(n). A chave pública é composta por (n, e). Para encontrar a chave privada, é necessário calcular um número d, tal que (d * e) % φ(n) = 1. A chave privada é (n, d). No processo de criptografia, a mensagem M é transformada em um valor numérico m, que deve ser menor que n e coprimo com n. A mensagem criptografada c é obtida pelo cálculo c = m^e % n. Para descriptografar, o destinatário usa sua chave privada para calcular m = c^d % n, e então converte o valor numérico m de volta para a mensagem original M.",7,18
discursive,2023,"Descreva as diferenças entre os protocolos de comunicação TCP e UDP, abordando suas características, vantagens e desvantagens e em quais situações cada protocolo é mais adequado.","O protocolo TCP (Transmission Control Protocol) é um protocolo de comunicação orientado à conexão, confiável e que garante a entrega de pacotes. Ele possui mecanismos de controle de fluxo, detecção e correção de erros e controle de congestionamento. As vantagens do TCP incluem a garantia de entrega dos pacotes, a preservação da ordem dos pacotes e a confiabilidade. As desvantagens são a maior latência e o consumo de recursos devido aos mecanismos de controle. O TCP é adequado para aplicações como transferência de arquivos, e-mails e navegação na web.

O protocolo UDP (User Datagram Protocol) é um protocolo de comunicação não orientado à conexão, mais simples e rápido que o TCP, mas sem garantia de entrega de pacotes. Ele não possui mecanismos de controle de fluxo, detecção e correção de erros ou controle de congestionamento. As vantagens do UDP incluem menor latência e menor consumo de recursos. As desvantagens são a falta de garantia de entrega e ordem dos pacotes. O UDP é adequado para aplicações em tempo real, como streaming de vídeo e áudio, jogos online e telefonia pela Internet.",6,18
discursive,2023,"Considerando a arquitetura de computadores e o conceito de armazenamento hierárquico, explique o funcionamento da memória cache, seus diferentes níveis (L1, L2 e L3) e como esses níveis se relacionam com a performance do sistema. Aborde também a importância da política de substituição de blocos na eficiência da memória cache.","A memória cache é um tipo de memória de acesso rápido, localizada entre a CPU e a memória RAM, utilizada para armazenar temporariamente dados e instruções frequentemente acessados. O funcionamento da memória cache baseia-se no princípio da localidade, que afirma que um programa tende a acessar uma área de memória restrita durante um período de tempo. Existem três níveis de cache: L1, L2 e L3. O L1 é o mais rápido e o menor, localizado dentro do núcleo do processador. O L2 é um pouco mais lento e maior que o L1 e pode ser compartilhado entre núcleos. O L3 é ainda mais lento e maior que os anteriores e é compartilhado por todos os núcleos do processador. À medida que avançamos dos níveis L1 a L3, a latência de acesso aumenta, mas a capacidade de armazenamento também aumenta. A política de substituição de blocos é importante para manter a eficiência da memória cache, pois determina quais dados são removidos quando a cache está cheia e novos dados precisam ser armazenados. Políticas comuns incluem LRU (Least Recently Used) e FIFO (First In, First Out).",7,18
discursive,2023,"Descreva o funcionamento do algoritmo de ordenação QuickSort, explicando suas características, complexidade e casos de melhor e pior desempenho. Além disso, explique como a escolha do pivô influencia no desempenho do algoritmo.","O QuickSort é um algoritmo de ordenação baseado na técnica de divisão e conquista. Ele particiona o array em subarrays menores e, em seguida, ordena-os recursivamente. O pivô é escolhido como um elemento do array, que é utilizado para particionar os dados. Os elementos menores que o pivô são movidos para a esquerda, enquanto os elementos maiores são movidos para a direita. A complexidade média do QuickSort é O(n*log(n)), sendo eficiente na maioria dos casos. No entanto, em casos de pior desempenho, quando o pivô é o menor ou maior elemento, a complexidade pode chegar a O(n²). A escolha do pivô é crucial para o desempenho do algoritmo, e diferentes estratégias podem ser usadas, como a mediana de três, que minimiza a probabilidade de casos de pior desempenho.",7,18
discursive,2023,"Explique a diferença entre IPv4 e IPv6, abordando suas principais características, vantagens e desvantagens. Além disso, discuta a importância da transição para o IPv6.","IPv4 e IPv6 são versões do Protocolo de Internet. IPv4, a versão mais antiga, utiliza endereços de 32 bits, o que limita o número total de endereços IP disponíveis. Por outro lado, IPv6 usa endereços de 128 bits, aumentando significativamente a quantidade de endereços IP disponíveis. As vantagens do IPv6 incluem maior espaço de endereçamento, melhoria na eficiência do roteamento e suporte aprimorado para redes móveis. As desvantagens do IPv6 incluem maior complexidade de endereçamento e uma curva de aprendizado mais acentuada. A transição para o IPv6 é importante devido à escassez de endereços IPv4, o que dificulta o crescimento da Internet e a expansão de dispositivos conectados.",7,18
Discursive,2023,"Descreva o funcionamento básico do protocolo TCP/IP, detalhando as camadas envolvidas e a importância de cada uma delas para a comunicação entre dispositivos em uma rede.","O protocolo TCP/IP é uma pilha de protocolos de comunicação de redes utilizado em sistemas de redes globais, como a internet. A pilha TCP/IP é dividida em quatro camadas: Aplicação, Transporte, Rede e Enlace. A camada de Aplicação é responsável por permitir que os aplicativos interajam com a rede; exemplos de protocolos incluem HTTP, FTP e SMTP. A camada de Transporte, composta principalmente pelos protocolos TCP e UDP, garante a entrega correta de dados entre os dispositivos. A camada de Rede, onde atua o protocolo IP, é responsável por encaminhar os pacotes de dados entre dispositivos na rede. Por fim, a camada de Enlace é responsável pelo estabelecimento e manutenção das conexões físicas entre os dispositivos.",7,18
discursive,2023,"Considerando os princípios e características fundamentais dos sistemas operacionais, explique em detalhes o funcionamento do gerenciamento de memória utilizando paginação e segmentação. Discuta as principais diferenças entre essas abordagens e cite vantagens e desvantagens de cada uma.","No gerenciamento de memória, a paginação divide a memória em blocos de tamanho fixo chamados de páginas. Quando um processo é executado, suas páginas são alocadas na memória física conforme a disponibilidade. A segmentação, por outro lado, divide a memória em segmentos de tamanho variável, baseados em unidades lógicas como funções ou dados. As principais diferenças entre as duas abordagens são o tamanho fixo das páginas versus o tamanho variável dos segmentos e a forma como a memória é alocada. A paginação é mais simples de implementar e gerenciar, mas pode levar a fragmentação interna. A segmentação, embora mais flexível, pode resultar em fragmentação externa e exige maior esforço de gerenciamento.",7,18
discursive,2023,"Descreva o funcionamento do algoritmo de ordenação QuickSort, incluindo a escolha do pivô, as partições e a recursão. Explique também sua complexidade de tempo no melhor, no pior e no caso médio.","O algoritmo QuickSort é um método de ordenação eficiente e baseado em comparações. Ele utiliza a estratégia de dividir e conquistar para ordenar os elementos de um vetor. A escolha do pivô é um passo crucial no QuickSort. Existem várias maneiras de escolher o pivô, como selecionar o primeiro, o último, o elemento do meio ou até mesmo um elemento aleatório do vetor. O processo de partição consiste em reorganizar o vetor de modo que os elementos menores que o pivô fiquem à esquerda e os maiores à direita. A partição é realizada repetidamente em cada subvetor, gerado pela divisão do vetor principal, até que todos os elementos estejam ordenados. A recursão é aplicada chamando o próprio QuickSort em cada subvetor resultante da partição. Quanto à complexidade de tempo, no melhor caso, o QuickSort tem complexidade O(n log n), no caso médio, também O(n log n), e no pior caso, O(n^2).",7,18
discursiva,2023,"Explique o conceito de virtualização e descreva os principais tipos de virtualização utilizados atualmente, fornecendo exemplos e detalhando seus benefícios e desafios para a gestão de TI.","A virtualização é um processo que permite a criação de múltiplas instâncias virtuais de recursos de hardware, software ou rede em um único recurso físico. Os principais tipos de virtualização são: virtualização de servidores, virtualização de desktops, virtualização de rede e virtualização de armazenamento. A virtualização de servidores permite executar múltiplos sistemas operacionais em um único servidor físico, como o uso do software VMware ESXi. A virtualização de desktops possibilita o acesso a sistemas operacionais e aplicativos de um dispositivo remoto, como no caso do Microsoft Remote Desktop. A virtualização de rede permite a criação de redes virtuais independentes em uma infraestrutura de rede física, como o uso da tecnologia de software-defined networking (SDN). A virtualização de armazenamento consiste na consolidação de recursos de armazenamento físico em uma plataforma de gerenciamento centralizada, como o uso do storage area network (SAN). Os benefícios da virtualização incluem maior eficiência na utilização de recursos, redução de custos, escalabilidade e flexibilidade. Já os desafios envolvem a complexidade na administração e gerenciamento, questões de segurança e a necessidade de investimento em infraestrutura e capacitação de profissionais.",7,18
discursive,2023,"Explique o funcionamento básico da criptografia assimétrica, destacando seu propósito, como funciona a troca de chaves e um exemplo de algoritmo de criptografia assimétrica amplamente utilizado.","A criptografia assimétrica, também conhecida como criptografia de chave pública, tem como propósito permitir a comunicação segura entre duas partes, sem a necessidade de compartilhar uma chave secreta comum. Ela utiliza dois tipos de chaves: uma pública, que pode ser compartilhada com qualquer pessoa, e uma privada, que deve ser mantida em segredo pelo seu proprietário.

No funcionamento básico da troca de chaves na criptografia assimétrica, a chave pública é usada para criptografar a mensagem, e somente a chave privada correspondente pode ser utilizada para descriptografá-la. Dessa forma, mesmo que a chave pública seja conhecida por terceiros, somente o detentor da chave privada pode descriptografar a mensagem com sucesso.

Um exemplo de algoritmo de criptografia assimétrica amplamente utilizado é o RSA (Rivest-Shamir-Adleman), que se baseia na dificuldade computacional de fatorar grandes números primos. O RSA é utilizado em diversos protocolos e sistemas de comunicação segura, como o SSL/TLS, que protege as transações na Internet.",7,18
discursive,2023,"Considerando a importância da segurança da informação, explique o que é um ataque de força bruta e como é possível prevenir esse tipo de ataque. Descreva também uma estratégia de defesa adicional que possa ser aplicada para proteger sistemas e dados.","Um ataque de força bruta é uma tentativa de obter acesso a um sistema através da tentativa sistemática de todas as possíveis combinações de senhas ou chaves criptográficas. Para prevenir esse tipo de ataque, é fundamental implementar políticas de senha fortes, utilizar mecanismos de bloqueio de conta após várias tentativas falhas de autenticação e adotar autenticação de dois fatores (2FA). Uma estratégia de defesa adicional pode ser o monitoramento e registro de eventos de segurança, permitindo a identificação e resposta rápida a possíveis ameaças.",7,18
discursive,2023,Descreva o funcionamento do protocolo de roteamento OSPF (Open Shortest Path First) e as suas principais características. Explique como o OSPF seleciona o caminho mais curto entre dois pontos em uma rede.,"O OSPF (Open Shortest Path First) é um protocolo de roteamento dinâmico baseado em estado de link que utiliza o algoritmo Dijkstra para calcular o caminho mais curto entre dois pontos em uma rede. As principais características do OSPF incluem convergência rápida, suporte à hierarquia de áreas, balanceamento de carga e autenticação. O OSPF cria uma topologia da rede, representando os dispositivos e suas conexões como um grafo. O algoritmo Dijkstra é então aplicado para calcular o caminho de menor custo, levando em consideração as métricas de conexão, como a largura de banda disponível e o atraso.",8,18
discursive,2023,"Descreva o funcionamento do protocolo de transferência de hipertexto (HTTP) e explique os conceitos de requisição e resposta HTTP, incluindo os principais métodos de requisição e códigos de status de resposta.","O protocolo de transferência de hipertexto (HTTP) é um protocolo de aplicação baseado em texto que permite a comunicação entre clientes e servidores na web. Ele é usado principalmente para transmitir informações em formato de hipertexto (HTML), mas também pode ser usado para transferir outros tipos de dados. O HTTP funciona através de um modelo de requisição e resposta, no qual o cliente envia uma requisição HTTP para o servidor e o servidor responde com os dados solicitados ou com uma mensagem de status. As requisições HTTP são feitas através de métodos que indicam a ação desejada pelo cliente. Os principais métodos de requisição são: 1) GET, que solicita a recuperação de um recurso; 2) POST, que envia dados para serem processados por um recurso; 3) PUT, que atualiza um recurso existente com os dados enviados; 4) DELETE, que solicita a remoção de um recurso. As respostas HTTP incluem um código de status que indica o resultado da requisição. Os principais códigos de status são agrupados em cinco classes: 1xx (informativos), 2xx (bem-sucedidos), 3xx (redirecionamento), 4xx (erros do cliente) e 5xx (erros do servidor). Alguns exemplos de códigos de status comuns são: 200 OK, que indica sucesso na requisição; 404 Not Found, que indica que o recurso solicitado não foi encontrado; e 500 Internal Server Error, que indica que ocorreu um erro no servidor ao processar a requisição. O protocolo HTTP é um componente fundamental da web e seu entendimento é essencial para o desenvolvimento e a manutenção de aplicações web.",7,18
discursive,2023,Explique o conceito de computação em nuvem e suas principais categorias de serviço. Descreva também os benefícios e desafios associados ao uso da computação em nuvem para organizações públicas e privadas.,"Computação em nuvem é um modelo de fornecimento de serviços de TI que permite aos usuários acessar, armazenar e processar dados e aplicativos através da Internet, em vez de utilizar infraestrutura local. As principais categorias de serviço são: Software as a Service (SaaS), Platform as a Service (PaaS) e Infrastructure as a Service (IaaS). Os benefícios da computação em nuvem incluem escalabilidade, redução de custos e acesso a recursos avançados. Os desafios associados incluem questões de segurança e privacidade, dependência de fornecedores e conformidade regulatória.",5,18
discursive,2023,"Descreva o conceito de virtualização e suas principais vantagens. Além disso, explique o funcionamento de um hipervisor e a diferença entre virtualização total e paravirtualização.","Virtualização é a técnica de criar ambientes virtuais independentes a partir de um único recurso físico, como um servidor ou um sistema operacional. As principais vantagens da virtualização incluem melhor aproveitamento dos recursos, economia de energia, facilidade de gerenciamento e recuperação rápida em caso de falhas. Um hipervisor é um software que gerencia e aloca recursos do sistema para as máquinas virtuais. A virtualização total é uma técnica em que o sistema operacional convidado não requer modificações, enquanto na paravirtualização, o sistema operacional convidado é modificado para interagir diretamente com o hipervisor, melhorando o desempenho.",6,18
discursive,2023,Explique o que é a Internet das Coisas (IoT) e como ela pode ser aplicada em cidades inteligentes. Discuta os desafios de segurança e privacidade que estão associados à implementação e uso da IoT em ambientes urbanos.,"A Internet das Coisas (IoT) é um conceito que se refere à conexão de dispositivos e objetos do cotidiano à Internet, permitindo a comunicação e troca de informações entre eles. Em cidades inteligentes, a IoT pode ser aplicada em diversos setores, como transporte, energia, segurança pública e gestão de resíduos, melhorando a eficiência e a qualidade de vida dos cidadãos. Os desafios de segurança e privacidade incluem a proteção dos dados coletados e transmitidos, a segurança dos dispositivos e redes envolvidos e a garantia da privacidade dos cidadãos, evitando violações e usos indevidos das informações.",6,18
discursive,2023,"Com base na Lei de Diretrizes e Bases da Educação Nacional (LDB - Lei nº 9.394/1996), discorra sobre a importância do planejamento na elaboração e execução dos projetos pedagógicos e explique a interação entre os diferentes níveis e modalidades de ensino no contexto da educação brasileira.","O planejamento na elaboração e execução dos projetos pedagógicos é fundamental, pois, de acordo com a LDB, ele é o instrumento que norteia as ações educacionais, garantindo o alcance dos objetivos propostos. A interação entre os diferentes níveis e modalidades de ensino, por sua vez, é essencial para a construção de uma educação inclusiva, integrada e articulada. A LDB estabelece que a educação básica é composta pela educação infantil, ensino fundamental e ensino médio, com o ensino superior complementando o processo educativo. As modalidades, como a educação de jovens e adultos, educação especial e educação profissional, permitem atender às necessidades e especificidades de cada público, promovendo a igualdade de oportunidades e a formação integral dos cidadãos.",7,19
discursive,2023,"Com base na Lei de Diretrizes e Bases da Educação Nacional (LDB - Lei nº 9.394/1996), discorra sobre a importância da gestão democrática do ensino público e suas implicações na qualidade da educação. Aborde também os mecanismos previstos na legislação para garantir essa gestão democrática.","A gestão democrática do ensino público, prevista na Lei de Diretrizes e Bases da Educação Nacional (LDB), é fundamental para garantir a participação da comunidade escolar e local no processo de tomada de decisões. Essa abordagem promove a descentralização do poder e maior envolvimento dos atores envolvidos no processo educacional. Dentre os mecanismos previstos na LDB, destacam-se a elaboração participativa do projeto político-pedagógico, a eleição de diretores e a constituição de conselhos escolares. A gestão democrática tem implicações positivas na qualidade da educação, uma vez que favorece a transparência, a responsabilidade compartilhada e a valorização do diálogo e do trabalho em equipe. Além disso, permite o reconhecimento das necessidades e especificidades de cada instituição, contribuindo para a efetivação de políticas públicas mais eficientes e inclusivas.",7,19
discursive,2023,"Discorra sobre a importância da Base Nacional Comum Curricular (BNCC) para a educação brasileira, abordando seus principais objetivos e impactos na formação dos estudantes.","A Base Nacional Comum Curricular (BNCC) é um documento normativo que define o conjunto de aprendizagens essenciais a serem desenvolvidas pelos estudantes ao longo da Educação Básica no Brasil. A BNCC tem como principais objetivos: garantir a equidade, promover a qualidade da educação e estabelecer direitos e objetivos de aprendizagem comuns para todos os estudantes. A BNCC impacta diretamente na formação dos estudantes ao estabelecer uma base comum para o desenvolvimento de competências e habilidades, favorecendo a formação integral e a construção de uma educação mais igualitária e democrática no país.",7,19
discursive,2023,"Discorra sobre a importância do Plano Nacional de Educação (PNE) na garantia do acesso, permanência e qualidade da educação no Brasil. Aborde os principais desafios enfrentados na implementação do PNE e como a sociedade e o poder público podem atuar em conjunto para superá-los.","O Plano Nacional de Educação (PNE) é fundamental para garantir o acesso, permanência e qualidade da educação no Brasil. Ao estabelecer metas e estratégias a serem alcançadas em um período de dez anos, o PNE busca diminuir as desigualdades educacionais e promover a inclusão social. No entanto, a implementação do PNE enfrenta diversos desafios, como a falta de recursos financeiros, a necessidade de valorização dos profissionais da educação e a dificuldade em garantir a qualidade do ensino em todo o território nacional. Para superar esses desafios, é fundamental que a sociedade e o poder público atuem em conjunto, por meio de parcerias, investimentos em infraestrutura e formação continuada de professores, bem como o estabelecimento de mecanismos de controle e avaliação das políticas educacionais.",8,19
Discursive,2023,Discuta a importância da Lei de Diretrizes e Bases da Educação Nacional (LDB - Lei nº 9.394/96) para a organização e estruturação do sistema educacional brasileiro. Apresente as principais diretrizes estabelecidas pela LDB e exemplifique como elas influenciam o funcionamento das instituições de ensino no país.,"A Lei de Diretrizes e Bases da Educação Nacional (LDB) é uma legislação fundamental para a organização e estruturação do sistema educacional brasileiro. Instituída pela Lei nº 9.394/96, ela estabelece as diretrizes para a educação no país e orienta o funcionamento das instituições de ensino. Dentre as principais diretrizes da LDB, destacam-se a garantia do acesso à educação, a obrigatoriedade e gratuidade da educação básica, a autonomia das instituições de ensino e a valorização dos profissionais da educação. A LDB influencia o funcionamento das instituições de ensino ao estabelecer, por exemplo, a obrigatoriedade da elaboração do projeto político-pedagógico, a necessidade de um mínimo de dias letivos por ano e a definição das etapas da educação básica. Portanto, a LDB é fundamental para a organização e estruturação do sistema educacional brasileiro, estabelecendo as bases para a garantia do direito à educação para todos os cidadãos.",7,19
discursive,2023,Analise o papel do Plano Nacional de Educação (PNE) na busca pela melhoria da qualidade do ensino no Brasil. Aborde suas principais metas e desafios a serem enfrentados.,"O Plano Nacional de Educação (PNE) é uma política pública que estabelece diretrizes, metas e estratégias para a educação brasileira em um período de dez anos. Seu principal objetivo é melhorar a qualidade do ensino e promover a equidade na educação. Entre as principais metas do PNE, destacam-se: a universalização do ensino básico, a ampliação das vagas no ensino superior, a valorização dos profissionais da educação e a melhoria dos índices de qualidade da educação. No entanto, o PNE enfrenta diversos desafios, como a falta de investimentos suficientes, a dificuldade de implementação das políticas em âmbito local e a necessidade de adequação dos currículos e práticas pedagógicas.",8,19
